11;OF 1721 C/AR EURO 5;4;CAIXA DE MARCHA;0048130;509;509
11;OF 1721 C/AR EURO 5;4;CAIXA DE MARCHA;0048138;65291;16515
11;OF 1721 C/AR EURO 5;4;CAIXA DE MARCHA;0048140;11831;9059
11;OF 1721 C/AR EURO 5;4;CAIXA DE MARCHA;0048145;78304;4606
11;OF 1721 C/AR EURO 5;4;CAIXA DE MARCHA;0048149;5787;1018
11;OF 1721 C/AR EURO 5;4;CAIXA DE MARCHA;0048151;2197;2197
11;OF 1721 C/AR EURO 5;4;CAIXA DE MARCHA;0048152;32997;17268
11;OF 1721 C/AR EURO 5;4;CAIXA DE MARCHA;0048153;45704;8321
11;OF 1721 C/AR EURO 5;4;CAIXA DE MARCHA;0048176;68799;8738
11;OF 1721 C/AR EURO 5;5;EIXO DIANTEIRO;0048001;130297;7217
11;OF 1721 C/AR EURO 5;5;EIXO DIANTEIRO;0048007;142884;22852
11;OF 1721 C/AR EURO 5;5;EIXO DIANTEIRO;0048010;13331;13331
11;OF 1721 C/AR EURO 5;5;EIXO DIANTEIRO;0048011;131348;27192
11;OF 1721 C/AR EURO 5;5;EIXO DIANTEIRO;0048012;133172;7752
11;OF 1721 C/AR EURO 5;5;EIXO DIANTEIRO;0048022;36113;36113
11;OF 1721 C/AR EURO 5;5;EIXO DIANTEIRO;0048029;1341;1341
11;OF 1721 C/AR EURO 5;5;EIXO DIANTEIRO;0048035;58449;24678
11;OF 1721 C/AR EURO 5;5;EIXO DIANTEIRO;0048036;3651;3651
11;OF 1721 C/AR EURO 5;5;EIXO DIANTEIRO;0048040;166396;10087
11;OF 1721 C/AR EURO 5;5;EIXO DIANTEIRO;0048043;202890;2902
11;OF 1721 C/AR EURO 5;5;EIXO DIANTEIRO;0048066;167994;32790
11;OF 1721 C/AR EURO 5;5;EIXO DIANTEIRO;0048071;172337;20047
11;OF 1721 C/AR EURO 5;5;EIXO DIANTEIRO;0048074;311004;7848
11;OF 1721 C/AR EURO 5;5;EIXO DIANTEIRO;0048075;163611;13954
11;OF 1721 C/AR EURO 5;5;EIXO DIANTEIRO;0048079;118161;21317
11;OF 1721 C/AR EURO 5;5;EIXO DIANTEIRO;0048081;116224;18217
11;OF 1721 C/AR EURO 5;5;EIXO DIANTEIRO;0048082;3864;3864
11;OF 1721 C/AR EURO 5;5;EIXO DIANTEIRO;0048083;12558;12558
11;OF 1721 C/AR EURO 5;5;EIXO DIANTEIRO;0048086;99704;8633
11;OF 1721 C/AR EURO 5;5;EIXO DIANTEIRO;0048097;28526;28526
11;OF 1721 C/AR EURO 5;5;EIXO DIANTEIRO;0048102;102;102
11;OF 1721 C/AR EURO 5;5;EIXO DIANTEIRO;0048107;231074;34165
11;OF 1721 C/AR EURO 5;5;EIXO DIANTEIRO;0048115;9120;9120
11;OF 1721 C/AR EURO 5;5;EIXO DIANTEIRO;0048138;164213;29098
11;OF 1721 C/AR EURO 5;5;EIXO DIANTEIRO;0048145;30097;22866
11;OF 1721 C/AR EURO 5;5;EIXO DIANTEIRO;0048152;161071;17268
11;OF 1721 C/AR EURO 5;5;EIXO DIANTEIRO;0048153;102176;29584
11;OF 1721 C/AR EURO 5;6;EIXO TRASEIRO;0048001;6055;6055
11;OF 1721 C/AR EURO 5;6;EIXO TRASEIRO;0048007;247847;22852
11;OF 1721 C/AR EURO 5;6;EIXO TRASEIRO;0048008;133685;8299
11;OF 1721 C/AR EURO 5;6;EIXO TRASEIRO;0048010;162991;6058
11;OF 1721 C/AR EURO 5;6;EIXO TRASEIRO;0048013;113828;9935
11;OF 1721 C/AR EURO 5;6;EIXO TRASEIRO;0048015;272998;8890
